,label_predicted,labels,memebership,confidence_scores_original,confidence_scores_prediction
514,29,36,1,0.34979894757270813,0.6347253322601318
515,29,12,1,5.425565177574754e-06,0.5577970743179321
516,29,17,1,2.83996399730313e-07,0.9920185208320618
517,29,17,1,4.791711035068147e-05,0.7813602089881897
518,29,11,1,0.16218692064285278,0.8374812006950378
519,29,21,1,6.914733603480272e-06,0.9987275004386902
520,29,17,1,5.73498994071997e-07,0.9991191029548645
521,29,10,1,0.1838345229625702,0.6486994028091431
522,15,36,1,0.23937301337718964,0.29848712682724
523,29,21,1,5.870632776350249e-06,0.9992824196815491
524,29,21,1,6.269877303566318e-06,0.9980389475822449
525,29,15,0,0.01098993606865406,0.44299373030662537
526,29,17,1,2.805751864798367e-05,0.9904166460037231
527,29,36,1,0.2527419328689575,0.7306689620018005
528,36,41,1,0.0011025413405150175,0.521388590335846
529,15,41,1,0.3174964487552643,0.600355863571167
530,29,21,0,4.570315468299668e-06,0.9992017149925232
531,29,6,0,9.819259361165678e-08,0.999369204044342
532,29,17,0,1.317391524935374e-05,0.9873015880584717
533,29,41,1,0.13281258940696716,0.3373451232910156
534,29,20,1,0.00017994630616158247,0.9845606088638306
535,34,1,0,1.7926765849551884e-08,0.61464923620224
536,29,41,0,0.002184356562793255,0.9823161959648132
537,29,25,1,0.08176914602518082,0.609059751033783
538,36,36,1,0.4574267268180847,0.4574267268180847
539,11,29,1,0.17005452513694763,0.8293207287788391
540,29,17,1,9.67994992606691e-07,0.9987426400184631
541,29,12,0,0.044215958565473557,0.8069475293159485
542,29,17,1,3.234713631172781e-06,0.9849697351455688
543,15,41,0,0.22403715550899506,0.43935832381248474
544,29,37,1,8.57365012052469e-05,0.9963095784187317
545,11,37,1,0.001091855694539845,0.9433305859565735
546,15,41,0,0.0959298387169838,0.854084312915802
547,29,17,0,3.786843990383204e-06,0.9893669486045837
548,15,22,1,0.08061692118644714,0.6844456791877747
549,15,22,1,0.12600603699684143,0.40774956345558167
550,29,21,0,4.8822807912074495e-06,0.9990271329879761
551,10,8,1,5.1699287723749876e-05,0.9143103361129761
552,36,41,0,0.013046796433627605,0.8500341773033142
553,29,17,1,0.000729608116671443,0.5603182315826416
554,11,40,1,4.303847163100727e-05,0.5885260701179504
555,34,10,0,0.18665674328804016,0.7689882516860962
556,11,42,0,4.474084676076018e-07,0.6027899384498596
557,29,41,0,2.8540449420688674e-05,0.9992958307266235
558,36,36,0,0.8155100345611572,0.8155100345611572
559,10,24,0,0.00477448059245944,0.9934459328651428
560,29,31,0,6.016628617544484e-07,0.9455662369728088
561,10,38,1,2.6074885681737214e-06,0.7443472146987915
562,10,33,0,1.6025286697640695e-07,0.7424286007881165
563,15,36,0,0.10622347146272659,0.7823394536972046
564,36,22,0,0.04984855279326439,0.6048974394798279
565,29,21,0,0.0002979951386805624,0.9854016304016113
566,7,7,1,0.9867802262306213,0.9867802262306213
567,29,25,0,0.0007692073122598231,0.7189294695854187
568,29,21,0,4.042163709527813e-06,0.9993168115615845
569,29,36,1,0.030072230845689774,0.9603766798973083
570,29,6,1,4.548202014120761e-06,0.982373833656311
571,29,11,1,0.040183261036872864,0.9594207406044006
572,29,36,0,0.011065029539167881,0.9869751930236816
573,23,17,0,1.839051219576504e-05,0.6848529577255249
574,36,22,0,0.013384931720793247,0.5800761580467224
575,34,10,0,0.0660061240196228,0.8905832171440125
576,29,21,0,2.0124898583162576e-05,0.9984924793243408
577,11,11,0,0.7521124482154846,0.7521124482154846
578,29,25,0,0.04411653056740761,0.6531367897987366
579,29,17,0,1.7860625121102203e-06,0.9991205334663391
580,29,30,1,5.928167290392139e-09,0.9843681454658508
581,29,41,0,0.00026518816594034433,0.997058629989624
582,34,10,1,0.030127719044685364,0.9698607921600342
583,15,36,1,0.0744808241724968,0.49576103687286377
584,29,17,0,1.1046558938687667e-06,0.9965194463729858
585,29,29,0,0.6988002061843872,0.6988002061843872
586,29,12,1,1.2955481132337354e-09,0.9987367987632751
587,29,31,1,0.016025017946958542,0.5120580196380615
588,29,17,0,0.00012753333430737257,0.6324422955513
589,15,41,0,0.411127507686615,0.4901476204395294
590,15,15,1,0.5108156204223633,0.5108156204223633
591,29,15,0,0.002203840296715498,0.8248083591461182
592,34,38,0,5.525456003852014e-07,0.6327100396156311
593,7,4,1,8.570312274969183e-06,0.9936689734458923
594,36,15,0,0.09060419350862503,0.8616224527359009
595,23,36,1,0.011909633874893188,0.986076831817627
596,29,17,0,1.8636119420989417e-06,0.9347971677780151
597,36,36,0,0.7982825040817261,0.7982825040817261
598,29,17,1,9.69388793237158e-07,0.9974907636642456
599,29,12,1,5.1738781621679664e-05,0.964896559715271
600,29,11,1,0.1266700029373169,0.8640903234481812
601,29,29,0,0.8306508660316467,0.8306508660316467
602,0,36,0,0.44447287917137146,0.47905853390693665
603,29,5,1,1.0581277820165269e-05,0.9949064254760742
604,36,15,1,0.24394001066684723,0.6461139917373657
605,29,27,0,1.4258621838791896e-08,0.9480012655258179
606,29,17,1,7.94461175246397e-06,0.994236946105957
607,37,37,1,0.6130356192588806,0.6130356192588806
608,29,41,0,0.0025295880623161793,0.9692478775978088
609,29,5,0,9.808644244913012e-05,0.9191471934318542
610,11,27,0,5.213538543102914e-07,0.5358794927597046
611,29,21,1,2.4886468963813968e-05,0.9889705181121826
612,29,17,1,0.00017207770724780858,0.7918448448181152
613,29,17,0,1.40848624141654e-06,0.9978963136672974
614,29,17,1,1.7641697922954336e-05,0.9911506175994873
615,29,17,0,6.204517831065459e-06,0.9777032732963562
616,41,22,0,0.055128443986177444,0.4049103260040283
617,7,7,0,0.8203170299530029,0.8203170299530029
618,29,12,0,2.1804037260153564e-06,0.9657352566719055
619,29,17,0,1.577098373672925e-06,0.999083399772644
620,23,26,0,4.631178671843372e-05,0.9997338652610779
621,10,13,0,1.4659890439361334e-05,0.9187291264533997
622,29,41,1,0.009988621808588505,0.9077695608139038
623,29,21,1,7.732883386779577e-05,0.9905121922492981
624,29,17,1,2.996143621203373e-06,0.9912086725234985
625,29,41,1,0.00506749888882041,0.9633745551109314
626,29,21,0,3.072312756557949e-05,0.9975791573524475
627,29,17,1,2.1640471459249966e-05,0.9955700039863586
628,34,9,1,7.589805477437039e-07,0.6149256825447083
629,34,10,1,0.41971245408058167,0.5763956904411316
630,43,14,0,0.0005190306110307574,0.9609044194221497
631,29,21,0,0.0004635822551790625,0.8768541812896729
632,29,41,0,0.0010590213350951672,0.9838116765022278
633,29,21,0,0.0043481625616550446,0.6861907839775085
634,29,21,1,1.0909291631833185e-05,0.9638814330101013
635,29,20,1,0.00011582981096580625,0.9843952655792236
636,29,29,1,0.8999543786048889,0.8999543786048889
637,29,41,0,0.02055271342396736,0.884158730506897
638,29,20,1,6.517861947941128e-06,0.9990863800048828
639,29,20,0,0.1858406364917755,0.32333648204803467
640,29,36,0,0.41352859139442444,0.5555002689361572
641,29,41,1,0.20074215531349182,0.4819886088371277
642,29,17,1,0.00044910857104696333,0.8054121136665344
643,11,11,1,0.9337944388389587,0.9337944388389587
644,23,12,1,1.565793922964076e-06,0.940449595451355
645,29,17,0,3.6947169519407908e-06,0.9966499209403992
646,29,6,1,0.022255588322877884,0.23868566751480103
647,29,20,1,1.5174449799815193e-05,0.9978320002555847
648,29,5,1,2.9249387807794847e-05,0.9529803991317749
649,34,13,0,1.197647520712053e-06,0.7399471402168274
650,29,41,0,0.0007978355279192328,0.9872449040412903
651,11,31,1,4.486914986046031e-05,0.6702324748039246
652,29,41,0,0.000673387898132205,0.9885897636413574
653,29,17,0,4.111306225240696e-06,0.9974701404571533
654,29,5,1,3.752639895537868e-05,0.5925114750862122
655,29,41,1,0.00015172445273492485,0.9678377509117126
656,29,31,0,0.07960430532693863,0.34353742003440857
657,11,1,1,3.6505647393880736e-09,0.5634008049964905
658,34,35,1,4.368819645605981e-06,0.7915006279945374
659,7,7,0,0.9103837609291077,0.9103837609291077
660,12,25,0,0.3418367803096771,0.34590598940849304
661,36,36,0,0.4694441258907318,0.4694441258907318
662,11,11,1,0.6116644740104675,0.6116644740104675
663,29,21,0,2.9762218218820635e-06,0.9995094537734985
664,10,8,0,0.001193907461129129,0.9718723297119141
665,29,40,0,7.045930942695122e-06,0.9959937334060669
666,29,41,1,0.0014816520269960165,0.9468381404876709
667,29,21,0,0.00011587651533773169,0.9914441704750061
668,11,37,0,0.0031502998899668455,0.5013628005981445
669,29,6,0,3.261631320583547e-07,0.9983953833580017
670,29,7,1,0.029543887823820114,0.9023402333259583
671,29,17,1,1.947787723111105e-06,0.9987388253211975
672,29,17,1,7.843828643672168e-05,0.9345672130584717
673,29,22,0,0.0015250083524733782,0.8989325165748596
674,10,5,0,0.0002389209985267371,0.9580444097518921
675,37,37,1,0.5421804189682007,0.5421804189682007
676,41,41,0,0.35662180185317993,0.35662180185317993
677,29,17,1,1.0073115845443681e-05,0.9645439386367798
678,11,40,0,6.617390317842364e-05,0.8274793028831482
679,36,41,1,0.07398078590631485,0.4278446435928345
680,23,6,1,0.00020175246754661202,0.4766956567764282
681,23,21,1,0.0021382304839789867,0.6421372890472412
682,23,25,0,2.703101017687004e-05,0.9657421112060547
683,29,36,1,0.26858091354370117,0.7215736508369446
684,29,41,1,0.059431880712509155,0.8347619771957397
685,29,6,0,7.355483830906451e-05,0.9142122864723206
686,29,17,1,7.981770067999605e-06,0.9930269122123718
687,29,17,1,2.664679641384282e-06,0.9987044334411621
688,41,41,1,0.4773966073989868,0.4773966073989868
689,29,25,1,4.95075482831453e-06,0.9301209449768066
690,15,15,1,0.49171119928359985,0.49171119928359985
691,29,21,1,2.7054626116296276e-05,0.98976069688797
692,29,21,1,0.0001143289337051101,0.9496805667877197
693,29,41,0,0.02266244776546955,0.7645018100738525
694,36,36,1,0.8121939301490784,0.8121939301490784
695,29,17,1,2.407180090813199e-06,0.9922956228256226
696,29,36,1,0.016443530097603798,0.9504269361495972
697,29,17,1,4.302804154576734e-05,0.9861023426055908
698,29,12,1,0.00011725538206519559,0.9308169484138489
699,29,36,0,0.15761902928352356,0.7976055145263672
700,29,17,0,1.8285372789250687e-06,0.9978602528572083
701,29,15,1,0.00019870475807692856,0.9970077872276306
702,29,36,0,0.014371155761182308,0.9706573486328125
703,29,17,0,2.0248478449502727e-06,0.9985142350196838
704,29,17,0,7.439845148837776e-07,0.9992721676826477
705,29,36,0,0.13376672565937042,0.8502925634384155
706,29,12,1,4.0783508126196466e-08,0.9989456534385681
707,29,12,1,7.608495025124284e-07,0.9502370357513428
708,29,11,0,0.30107077956199646,0.6787332892417908
709,41,41,0,0.34832921624183655,0.34832921624183655
710,29,17,0,2.9590621579700382e-06,0.9951977133750916
711,29,17,1,1.7338745692541124e-06,0.9991829991340637
712,29,40,1,2.3160117052611895e-05,0.98184734582901
713,29,15,1,1.8031129002338275e-05,0.9828954935073853
714,29,41,0,0.039626043289899826,0.9340810179710388
715,29,41,1,0.19600899517536163,0.470300555229187
716,15,41,0,0.3515143096446991,0.43062520027160645
717,7,7,1,0.7871477007865906,0.7871477007865906
718,29,36,1,0.0023088378366082907,0.9962995648384094
719,16,19,0,1.304676332247734e-11,0.7517331838607788
720,29,41,0,0.007491328287869692,0.9801762104034424
721,34,17,0,0.0014345806557685137,0.8120225071907043
722,29,21,1,4.405736763146706e-05,0.9927290081977844
723,29,36,0,0.021876022219657898,0.965535581111908
724,29,17,1,5.516184273801628e-07,0.9992617964744568
725,29,21,1,1.2612126738531515e-05,0.9982159733772278
726,29,11,0,0.45588868856430054,0.5378842949867249
727,29,17,1,1.6742857042117976e-05,0.9702845811843872
728,22,41,0,0.16977690160274506,0.6221742033958435
729,43,42,0,5.964261617918964e-07,0.9579352140426636
730,29,31,0,4.738789357361384e-05,0.5182739496231079
731,29,41,0,0.1263909786939621,0.41986092925071716
732,29,17,1,8.488299272357835e-07,0.9840875267982483
733,29,21,1,1.367595268675359e-05,0.9986500144004822
734,29,31,0,2.4625816763546027e-07,0.9118669629096985
735,29,36,1,0.0015909739304333925,0.9978189468383789
736,36,36,0,0.5601109266281128,0.5601109266281128
737,29,17,1,0.0003400499699637294,0.9583175778388977
738,29,11,1,0.43755003809928894,0.4940183162689209
739,29,41,1,0.0039616478607058525,0.8616945147514343
740,29,17,1,1.2925991541123949e-05,0.9974217414855957
741,29,17,0,9.626348855817923e-07,0.9990166425704956
742,16,19,1,4.000868969455951e-08,0.4825194776058197
743,29,21,0,5.955459528195206e-06,0.998433530330658
744,29,27,1,1.2410978023069674e-08,0.9435367584228516
745,24,12,1,0.0003496292047202587,0.959846019744873
746,29,7,0,4.940879443893209e-05,0.9809587597846985
747,29,25,1,4.435788287082687e-05,0.995027482509613
748,7,7,0,0.9101714491844177,0.9101714491844177
749,11,11,1,0.8706901669502258,0.8706901669502258
750,15,36,0,0.379710853099823,0.4282745122909546
751,29,17,0,2.8437506216505426e-07,0.9996104836463928
752,29,36,1,0.01762770675122738,0.9680309891700745
753,29,21,0,3.0605228857893962e-06,0.999476969242096
754,29,11,0,0.39343175292015076,0.6058036088943481
755,36,41,0,0.06806935369968414,0.44777753949165344
756,23,41,1,0.007708208169788122,0.5055480003356934
757,29,27,1,0.00026224140310660005,0.7395384907722473
758,15,22,0,0.06636790931224823,0.7364211678504944
759,29,17,1,1.6116213373607025e-05,0.9882996082305908
760,29,41,1,0.0030937192495912313,0.9196438789367676
761,10,37,1,0.12424801290035248,0.7559369802474976
762,29,27,1,8.34963742590844e-08,0.9869455695152283
763,15,41,0,0.14234574139118195,0.4399168789386749
764,29,21,1,5.879065156477736e-06,0.9965654015541077
765,29,21,1,9.444101465305721e-07,0.9996969699859619
766,24,21,1,0.0001058742927853018,0.7915754914283752
767,37,27,0,1.927989796968177e-05,0.7227354049682617
768,29,41,1,0.00023445843544322997,0.9961767196655273
769,29,29,0,0.7469493746757507,0.7469493746757507
770,7,4,0,5.331776264938526e-07,0.9985125660896301
771,29,15,0,0.001804098836146295,0.7675849199295044
772,29,27,0,6.515019634889541e-09,0.9558532238006592
773,29,40,0,8.279178587144997e-07,0.9971951246261597
774,29,20,0,2.5292038117186166e-05,0.9853428602218628
775,29,36,1,0.0643003061413765,0.9218845963478088
776,29,17,0,4.184066426660138e-07,0.9995074272155762
777,29,36,0,0.010928734205663204,0.9566271305084229
778,11,27,1,2.7532496460480615e-06,0.44167473912239075
779,23,25,1,0.07113822549581528,0.2590280771255493
780,36,22,0,0.17475274205207825,0.5095599293708801
781,29,10,1,0.02713961899280548,0.5896975994110107
782,41,41,0,0.33671075105667114,0.33671075105667114
783,41,41,0,0.7008923292160034,0.7008923292160034
784,29,17,0,5.632776264974382e-06,0.9958071708679199
785,29,17,1,7.819120583008043e-06,0.99757319688797
786,29,17,0,1.352221488559735e-06,0.9990112781524658
787,29,21,0,8.532941137673333e-05,0.9930524230003357
788,29,17,1,2.8365030857457896e-07,0.9980247020721436
789,29,21,0,5.556034921028186e-06,0.9977167844772339
790,29,17,0,3.0472283469862305e-06,0.9992941617965698
791,29,41,1,0.0024677899200469255,0.9353111386299133
792,29,41,1,0.018065324053168297,0.8510461449623108
793,29,11,1,0.026510002091526985,0.7446876168251038
794,29,25,0,0.00011815315519925207,0.9923094511032104
795,29,17,0,5.5464512115577236e-05,0.7662181258201599
796,29,25,1,0.013202935457229614,0.8322847485542297
797,29,36,0,0.0005700179608538747,0.9984093308448792
798,29,21,1,1.1530794836289715e-05,0.9965097308158875
799,10,38,0,0.0001071710285032168,0.6029187440872192
800,29,17,0,3.5998531529912725e-05,0.991926908493042
801,29,21,1,0.00020997882529627532,0.9958089590072632
802,24,20,0,0.0008924352005124092,0.560116708278656
803,29,11,0,0.2371216118335724,0.7021809816360474
804,11,27,0,9.470821993318168e-08,0.8722298741340637
805,10,36,1,0.10814079642295837,0.8295332193374634
806,29,17,0,7.410054422507528e-06,0.9828536510467529
807,34,10,1,0.25222650170326233,0.7434032559394836
808,29,20,0,2.674672032298986e-05,0.9896793365478516
809,11,11,0,0.5978623032569885,0.5978623032569885
810,29,21,1,5.7470570027362555e-06,0.9990785121917725
811,29,21,0,3.5597131500253454e-06,0.9993775486946106
812,29,37,0,0.0020918550435453653,0.4590717554092407
813,15,41,1,0.23648737370967865,0.45422986149787903
814,29,21,1,4.611752331129537e-07,0.9975380897521973
815,15,41,0,0.20726750791072845,0.358295202255249
816,10,41,1,0.008060313761234283,0.5187139511108398
817,29,21,1,0.0003166041278745979,0.9551700353622437
818,29,31,1,4.995753261027858e-05,0.9794671535491943
819,29,36,0,0.1858530193567276,0.6878108382225037
820,29,12,0,0.0003575379669200629,0.9325393438339233
821,29,11,1,0.13334017992019653,0.7916616201400757
822,36,36,0,0.686384916305542,0.686384916305542
823,36,36,1,0.4790498912334442,0.4790498912334442
824,29,41,1,0.001814074581488967,0.9436883330345154
825,36,41,1,0.3454281985759735,0.3809393346309662
826,29,5,0,5.66749440622516e-06,0.99544358253479
827,29,4,0,3.6953852600163373e-07,0.30286329984664917
828,15,41,1,0.0606607049703598,0.6616647839546204
829,29,6,0,0.00013312656665220857,0.8558816313743591
830,15,41,1,0.10089726746082306,0.504339873790741
831,29,5,0,3.0456569675152423e-06,0.9975774884223938
832,12,21,0,0.019834496080875397,0.6187257170677185
833,29,17,0,8.784717238086159e-07,0.9993379712104797
834,29,21,0,0.00029141042614355683,0.6935775876045227
835,29,21,0,1.224748029926559e-05,0.99750816822052
836,29,6,0,1.6743430251153768e-06,0.9961613416671753
837,29,25,1,0.0008094352087937295,0.831230103969574
838,29,21,1,0.00010244337317999452,0.9746378064155579
839,29,41,0,0.045427944511175156,0.6444662809371948
840,11,17,1,4.3391431972850114e-05,0.4762791097164154
841,29,21,0,4.7500754590146244e-05,0.9898554086685181
842,36,36,1,0.7439422011375427,0.7439422011375427
843,29,17,0,0.0021694994065910578,0.8105830550193787
844,29,21,1,7.333171379286796e-05,0.9956283569335938
845,11,37,0,0.013426214456558228,0.8073114156723022
846,29,12,0,2.358065330554382e-06,0.9395235180854797
847,11,11,0,0.6440159678459167,0.6440159678459167
848,10,19,1,1.6716555251150567e-08,0.8113009929656982
849,29,12,1,3.87313193641603e-05,0.8377039432525635
850,15,41,0,0.2765825390815735,0.49150246381759644
851,29,29,1,0.6024765968322754,0.6024765968322754
852,29,25,1,1.4023562471265905e-05,0.9964193105697632
853,29,31,1,1.5017843679743237e-06,0.8731532692909241
854,29,25,0,2.4759306143096182e-06,0.9985613226890564
855,15,36,1,0.19019247591495514,0.601172149181366
856,29,21,1,3.289855885668658e-05,0.996911883354187
857,11,27,1,6.998480728270806e-08,0.6530370712280273
858,29,5,1,7.602255209349096e-05,0.8398832082748413
859,41,36,0,0.16280628740787506,0.27685993909835815
860,34,5,1,8.638646977487952e-05,0.44816073775291443
861,34,37,1,0.006722080055624247,0.5454726219177246
862,29,17,0,2.458428753016051e-05,0.9883489608764648
863,29,41,0,0.04148269072175026,0.8390141725540161
